,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,class,wine_type
59,0.28925619834710736,0.20666666666666667,0.18674698795180725,0.02760736196319018,0.10797342192691031,0.027777777777777776,0.09216589861751152,0.17524580682475488,0.5348837209302326,0.1797752808988764,0.2028985507246377,6,1
60,0.4132231404958677,0.21333333333333332,0.24096385542168677,0.024539877300613498,0.11627906976744186,0.0625,0.10599078341013825,0.20994794679005224,0.5581395348837206,0.2359550561797753,0.17391304347826075,5,1
61,0.3223140495867768,0.4066666666666666,0.29518072289156627,0.018404907975460124,0.1760797342192691,0.06597222222222222,0.24423963133640553,0.18681318681318615,0.37984496124030986,0.2752808988764045,0.18840579710144945,5,1
62,0.30578512396694213,0.29333333333333333,0.0963855421686747,0.019938650306748466,0.12624584717607973,0.03819444444444444,0.06682027649769585,0.18681318681318615,0.5116279069767438,0.2247191011235955,0.21739130434782616,7,1
63,0.2644628099173554,0.43666666666666665,0.030120481927710847,0.02147239263803681,0.11960132890365448,0.041666666666666664,0.11059907834101383,0.18295739348371143,0.5193798449612403,0.19662921348314605,0.26086956521739135,5,1
64,0.28099173553719003,0.42999999999999994,0.030120481927710847,0.062116564417177916,0.12790697674418602,0.010416666666666666,0.011520737327188942,0.17524580682475488,0.5348837209302326,0.09550561797752811,0.42028985507246386,5,1
65,0.28099173553719003,0.42999999999999994,0.030120481927710847,0.062116564417177916,0.12790697674418602,0.010416666666666666,0.011520737327188942,0.17524580682475488,0.5348837209302326,0.09550561797752811,0.42028985507246386,5,1
66,0.30578512396694213,0.29333333333333333,0.06626506024096386,0.013803680981595092,0.11627906976744186,0.03472222222222222,0.07603686635944701,0.18681318681318615,0.5426356589147283,0.20224719101123595,0.2318840579710144,5,1
67,0.23140495867768585,0.41666666666666663,0.04216867469879519,0.015337423312883437,0.11129568106312292,0.017361111111111112,0.020737327188940096,0.17524580682475488,0.5581395348837206,0.20224719101123595,0.3913043478260869,5,1
68,0.4545454545454546,0.15999999999999998,0.3433734939759036,0.02147239263803681,0.10797342192691031,0.09027777777777778,0.1359447004608295,0.1887410834779253,0.4341085271317824,0.3202247191011236,0.3913043478260869,5,1
69,0.3471074380165289,0.41666666666666663,0.030120481927710847,0.019938650306748466,0.10797342192691031,0.024305555555555552,0.029953917050691243,0.17524580682475488,0.4806201550387592,0.41011235955056174,0.3623188405797102,6,1
70,0.3223140495867768,0.36666666666666664,0.04819277108433735,0.019938650306748466,0.11129568106312292,0.048611111111111105,0.04838709677419355,0.18488529014845057,0.46511627906976694,0.1797752808988764,0.21739130434782616,6,1
71,0.3223140495867768,0.3933333333333333,0.1385542168674699,0.023006134969325156,0.13122923588039867,0.05555555555555555,0.2073732718894009,0.17524580682475488,0.46511627906976694,0.14606741573033705,0.21739130434782616,5,1
72,0.3223140495867768,0.4066666666666666,0.13253012048192772,0.019938650306748466,0.12458471760797342,0.059027777777777776,0.20276497695852536,0.17331791016001574,0.45736434108527124,0.14606741573033705,0.21739130434782616,5,1
73,0.371900826446281,0.39666666666666667,0.15662650602409642,0.023006134969325156,0.12458471760797342,0.03472222222222222,0.08525345622119816,0.20223636013109925,0.45736434108527124,0.17415730337078655,0.17391304347826075,4,1
74,0.4876033057851239,0.15999999999999998,0.32530120481927716,0.02914110429447853,0.14119601328903653,0.09374999999999999,0.1774193548387097,0.21765953344900524,0.4341085271317824,0.33707865168539325,0.2318840579710144,5,1
75,0.4132231404958677,0.21999999999999997,0.3855421686746988,0.024539877300613498,0.13953488372093023,0.027777777777777776,0.08294930875576037,0.22151532677848706,0.635658914728682,0.24719101123595505,0.3623188405797102,5,1
76,0.4132231404958677,0.21999999999999997,0.3855421686746988,0.024539877300613498,0.13953488372093023,0.027777777777777776,0.08294930875576037,0.22151532677848706,0.635658914728682,0.24719101123595505,0.3623188405797102,5,1
77,0.2479338842975206,0.47,0.0,0.02760736196319018,0.15780730897009967,0.04513888888888888,0.05529953917050692,0.18295739348371143,0.6201550387596897,0.1853932584269663,0.3913043478260869,6,1
78,0.23966942148760328,0.44666666666666666,0.07228915662650602,0.02147239263803681,0.12790697674418602,0.03819444444444444,0.17050691244239632,0.16753422016579833,0.5116279069767438,0.16853932584269665,0.30434782608695654,5,1
79,0.371900826446281,0.3633333333333333,0.12048192771084339,0.013803680981595092,0.11794019933554818,0.09027777777777778,0.26036866359447003,0.1945247734721427,0.3410852713178292,0.50561797752809,0.1594202898550725,4,1
80,0.19834710743801653,0.24666666666666665,0.12048192771084339,0.015337423312883437,0.09966777408637875,0.006944444444444444,0.020737327188940096,0.16753422016579833,0.5348837209302326,0.1910112359550562,0.17391304347826075,5,1
81,0.3305785123966941,0.23333333333333328,0.42168674698795183,0.019938650306748466,0.755813953488372,0.07291666666666666,0.14055299539170507,0.19838056680161742,0.31782945736434076,0.5955056179775282,0.2028985507246377,5,1
82,0.2975206611570248,0.27999999999999997,0.28313253012048195,0.02147239263803681,0.12790697674418602,0.06944444444444443,0.1543778801843318,0.19066898014266442,0.4961240310077515,0.19662921348314605,0.1594202898550725,5,1
83,0.28925619834710736,0.3933333333333333,0.15662650602409642,0.018404907975460124,0.6511627906976745,0.05208333333333333,0.10368663594470047,0.1887410834779253,0.3410852713178292,0.5168539325842697,0.2028985507246377,5,1
84,0.20661157024793386,0.14666666666666667,0.2891566265060241,0.018404907975460124,0.09966777408637875,0.059027777777777776,0.12672811059907835,0.16946211683053747,0.5581395348837206,0.31460674157303375,0.3333333333333335,6,1
85,0.25619834710743805,0.31333333333333335,0.09036144578313253,0.024539877300613498,0.11129568106312292,0.0625,0.0783410138248848,0.17331791016001574,0.5348837209302326,0.20786516853932585,0.30434782608695654,5,1
86,0.39669421487603296,0.2733333333333333,0.16867469879518077,0.019938650306748466,0.16777408637873753,0.06597222222222222,0.2995391705069124,0.1945247734721427,0.16279069767441845,0.9719101123595507,0.2753623188405798,6,1
87,0.3223140495867768,0.2733333333333333,0.15662650602409642,0.019938650306748466,0.08803986710963455,0.027777777777777776,0.0576036866359447,0.18295739348371143,0.5193798449612403,0.2359550561797753,0.2318840579710144,5,1
88,0.4545454545454546,0.20666666666666667,0.26506024096385544,0.023006134969325156,0.1627906976744186,0.11458333333333333,0.27419354838709675,0.20609215346057397,0.3255813953488369,0.5617977528089888,0.21739130434782616,5,1
89,0.2644628099173554,0.36,0.04819277108433735,0.018404907975460124,0.11129568106312292,0.024305555555555552,0.041474654377880185,0.20609215346057397,0.5891472868217051,0.17415730337078655,0.14492753623188404,5,1
90,0.33884297520661155,0.29333333333333333,0.15662650602409642,0.019938650306748466,0.11627906976744186,0.1423611111111111,0.3087557603686636,0.1791016001542296,0.39534883720930214,0.1797752808988764,0.21739130434782616,5,1
91,0.39669421487603296,0.2733333333333333,0.16867469879518077,0.019938650306748466,0.16777408637873753,0.06597222222222222,0.2995391705069124,0.1945247734721427,0.16279069767441845,0.9719101123595507,0.2753623188405798,6,1
92,0.39669421487603296,0.2733333333333333,0.1746987951807229,0.02147239263803681,0.16777408637873753,0.0625,0.2926267281105991,0.1945247734721427,0.16279069767441845,0.9887640449438203,0.26086956521739135,5,1
93,0.3223140495867768,0.2733333333333333,0.15662650602409642,0.019938650306748466,0.08803986710963455,0.027777777777777776,0.0576036866359447,0.18295739348371143,0.5193798449612403,0.2359550561797753,0.2318840579710144,5,1
94,0.09917355371900827,0.6266666666666666,0.024096385542168676,0.012269938650306747,0.059800664451827246,0.1388888888888889,0.18202764976958527,0.1289762868710227,0.7984496124031009,0.14606741573033705,0.3623188405797102,4,1
95,0.07438016528925623,0.3466666666666666,0.10240963855421688,0.02607361963190184,0.0813953488372093,0.05555555555555555,0.2304147465437788,0.11740890688259142,0.8759689922480622,0.2134831460674157,0.7101449275362319,6,1
96,0.2479338842975206,0.46333333333333326,0.0,0.03680981595092024,0.15448504983388703,0.024305555555555552,0.03917050691244239,0.1810294968189723,0.5658914728682172,0.1910112359550562,0.3913043478260869,5,1
97,0.2644628099173554,0.27999999999999997,0.15060240963855423,0.02147239263803681,0.10132890365448506,0.006944444444444444,0.036866359447004615,0.17717370348949402,0.4108527131782944,0.2303370786516854,0.17391304347826075,5,1
98,0.31404958677685946,0.5466666666666666,0.03614457831325301,0.02914110429447853,0.11627906976744186,0.01388888888888889,0.009216589861751154,0.18488529014845057,0.5193798449612403,0.1910112359550562,0.26086956521739135,5,1
99,0.3553719008264462,0.31,0.10843373493975904,0.019938650306748466,0.11794019933554818,0.041666666666666664,0.06682027649769585,0.1945247734721427,0.44961240310077466,0.20786516853932585,0.14492753623188404,6,1
100,0.371900826446281,0.3533333333333333,0.18072289156626506,0.023006134969325156,0.12458471760797342,0.03472222222222222,0.10138248847926268,0.1945247734721427,0.527131782945736,0.2191011235955056,0.3188405797101448,6,1
101,0.3305785123966941,0.27999999999999997,0.18072289156626506,0.019938650306748466,0.10963455149501661,0.024305555555555552,0.036866359447004615,0.16946211683053747,0.45736434108527124,0.1910112359550562,0.34782608695652173,6,1
102,0.3553719008264462,0.31,0.10843373493975904,0.019938650306748466,0.11794019933554818,0.041666666666666664,0.06682027649769585,0.1945247734721427,0.44961240310077466,0.20786516853932585,0.14492753623188404,6,1
103,0.3553719008264462,0.32999999999999996,0.13253012048192772,0.023006134969325156,0.11295681063122924,0.03819444444444444,0.1359447004608295,0.18488529014845057,0.44186046511627897,0.16292134831460675,0.17391304347826075,5,1
104,0.28099173553719003,0.2733333333333333,0.14457831325301204,0.024539877300613498,0.10132890365448506,0.01388888888888889,0.06912442396313365,0.1713900134952766,0.4728682170542635,0.14606741573033705,0.2028985507246377,5,1
105,0.3553719008264462,0.32999999999999996,0.13253012048192772,0.023006134969325156,0.11295681063122924,0.03819444444444444,0.1359447004608295,0.18488529014845057,0.44186046511627897,0.16292134831460675,0.17391304347826075,5,1
106,0.3305785123966941,0.21999999999999997,0.4096385542168675,0.01687116564417178,0.760797342192691,0.059027777777777776,0.14516129032258066,0.19645267013688184,0.2790697674418601,0.6123595505617979,0.18840579710144945,5,1
107,0.19834710743801653,0.36666666666666664,0.18674698795180725,0.01687116564417178,0.13122923588039867,0.048611111111111105,0.1336405529953917,0.1887410834779253,0.5736434108527129,0.3202247191011236,0.18840579710144945,5,1
108,0.3471074380165289,0.16666666666666669,0.31927710843373497,0.02914110429447853,0.13621262458471758,0.059027777777777776,0.17050691244239632,0.20223636013109925,0.5038759689922481,0.3258426966292135,0.2318840579710144,6,1
109,0.3553719008264462,0.47,0.31325301204819284,0.02147239263803681,0.18770764119601327,0.12499999999999999,0.3387096774193548,0.1887410834779253,0.37984496124030986,0.2640449438202247,0.18840579710144945,5,1
110,0.3305785123966941,0.32,0.11445783132530121,0.018404907975460124,0.15780730897009967,0.03819444444444444,0.09447004608294932,0.1791016001542296,0.3643410852713176,0.39887640449438205,0.21739130434782616,5,1
111,0.3801652892561983,0.36,0.05421686746987952,0.024539877300613498,0.12458471760797342,0.03472222222222222,0.2350230414746544,0.1791016001542296,0.33333333333333304,0.24719101123595505,0.26086956521739135,5,1
112,0.3801652892561983,0.3466666666666666,0.06024096385542169,0.024539877300613498,0.12624584717607973,0.04513888888888888,0.24193548387096775,0.1791016001542296,0.33333333333333304,0.24719101123595505,0.26086956521739135,5,1
113,0.5206611570247933,0.15333333333333332,0.26506024096385544,0.02607361963190184,0.11794019933554818,0.07291666666666666,0.09216589861751152,0.2253711201079618,0.46511627906976694,0.25280898876404495,0.24637681159420288,6,1
114,0.3305785123966941,0.32,0.11445783132530121,0.018404907975460124,0.15780730897009967,0.03819444444444444,0.09447004608294932,0.1791016001542296,0.3643410852713176,0.39887640449438205,0.21739130434782616,5,1
115,0.4628099173553719,0.21333333333333332,0.18674698795180725,0.024539877300613498,0.1345514950166113,0.041666666666666664,0.12903225806451613,0.18295739348371143,0.27131782945736393,0.2303370786516854,0.3623188405797102,6,1
116,0.371900826446281,0.30666666666666664,0.16867469879518077,0.019938650306748466,0.11295681063122924,0.03472222222222222,0.0783410138248848,0.20609215346057397,0.5193798449612403,0.2191011235955056,0.28985507246376807,6,1
117,0.3305785123966941,0.32,0.07228915662650602,0.02147239263803681,0.12126245847176077,0.02083333333333333,0.05069124423963134,0.19066898014266442,0.5038759689922481,0.15730337078651685,0.2028985507246377,6,1
118,0.4132231404958677,0.31333333333333335,0.024096385542168676,0.024539877300613498,0.18272425249169436,0.04513888888888888,0.1152073732718894,0.17524580682475488,0.37984496124030986,0.2134831460674157,0.42028985507246386,6,1
119,0.2644628099173554,0.4066666666666666,0.04819277108433735,0.018404907975460124,0.14617940199335544,0.07291666666666666,0.1912442396313364,0.16946211683053747,0.4806201550387592,0.1797752808988764,0.17391304347826075,6,1
120,0.28925619834710736,0.66,0.05421686746987952,0.01687116564417178,0.28073089700996684,0.03125,0.1912442396313364,0.17524580682475488,0.44961240310077466,0.19662921348314605,0.14492753623188404,5,1
121,0.4132231404958677,0.31333333333333335,0.024096385542168676,0.024539877300613498,0.18272425249169436,0.04513888888888888,0.1152073732718894,0.17524580682475488,0.37984496124030986,0.2134831460674157,0.42028985507246386,6,1
122,0.28925619834710736,0.4099999999999999,0.0,0.02914110429447853,0.10963455149501661,0.006944444444444444,0.016129032258064516,0.20994794679005224,0.5968992248062017,0.16853932584269665,0.17391304347826075,5,1
123,0.3471074380165289,0.41999999999999993,0.0,0.03067484662576687,0.11794019933554818,0.03472222222222222,0.06451612903225806,0.20223636013109925,0.5581395348837206,0.17415730337078655,0.21739130434782616,5,1
124,0.3305785123966941,0.27999999999999997,0.10240963855421688,0.015337423312883437,0.12126245847176077,0.06944444444444443,0.22119815668202766,0.1713900134952766,0.5193798449612403,0.14606741573033705,0.21739130434782616,5,1
125,0.4297520661157024,0.36,0.024096385542168676,0.019938650306748466,0.22757475083056475,0.09027777777777778,0.1935483870967742,0.21765953344900524,0.3410852713178292,0.2696629213483146,0.2028985507246377,5,1
126,0.36363636363636354,0.8333333333333334,0.0,0.01687116564417178,0.11960132890365448,0.006944444444444444,0.013824884792626727,0.1791016001542296,0.6279069767441858,0.15168539325842695,0.42028985507246386,5,1
127,0.3553719008264462,0.8333333333333334,0.0,0.018404907975460124,0.12126245847176077,0.006944444444444444,0.013824884792626727,0.1791016001542296,0.635658914728682,0.14606741573033705,0.42028985507246386,5,1
128,0.3471074380165289,0.33999999999999997,0.0963855421686747,0.018404907975460124,0.09302325581395349,0.006944444444444444,0.02304147465437788,0.17524580682475488,0.5426356589147283,0.39325842696629215,0.3623188405797102,7,1
129,0.1900826446280991,0.19999999999999996,0.09036144578313253,0.018404907975460124,0.1046511627906977,0.017361111111111112,0.029953917050691243,0.16175053017158447,0.5426356589147283,0.19662921348314605,0.2028985507246377,5,1
130,0.3471074380165289,0.4433333333333333,0.33734939759036153,0.02147239263803681,0.18106312292358803,0.10069444444444443,0.29493087557603687,0.18681318681318615,0.4031007751937983,0.24719101123595505,0.2028985507246377,5,1
131,0.14876033057851235,0.27999999999999997,0.05421686746987952,0.02607361963190184,0.0664451827242525,0.05555555555555555,0.2142857142857143,0.1270483902062871,0.7054263565891472,0.2303370786516854,0.7246376811594204,5,1
132,0.14876033057851235,0.27999999999999997,0.05421686746987952,0.02607361963190184,0.0664451827242525,0.05555555555555555,0.2142857142857143,0.1270483902062871,0.7054263565891472,0.2303370786516854,0.7246376811594204,5,1
